"","firstname","count","taux_sm","taux_ab","taux_b","taux_tb","taux_fel"
"1766","Arlo",3,0.666666666666667,0,0.333333333333333,0,0
"1767","Arlon",1,0,0,0,1,0
"1768","Arlot",1,1,0,0,0,0
"1769","Armahel",1,0,0,1,0,0
"1770","Arman",9,0.222222222222222,0.444444444444444,0.222222222222222,0.111111111111111,0
"1771","Armance",10,0.1,0.1,0,0.2,0.6
"1772","Armand",126,0.0873015873015873,0.166666666666667,0.341269841269841,0.246031746031746,0.158730158730159
"1773","Armande",1,0,0,1,0,0
"1774","Armandj",1,0,0,1,0,0
"1775","Armando",1,1,0,0,0,0
"1776","Armani",2,0.5,0,0,0.5,0
"1777","Armant",1,0,0,0,1,0
"1778","Armany",1,1,0,0,0,0
"1779","Armary",1,0,0,0,0,1
"1780","Armel",20,0,0.1,0.35,0.3,0.25
"1781","Armelle",10,0,0.2,0.3,0.2,0.3
"1782","Armellin",1,0,0,1,0,0
"1783","Armendariz",1,1,0,0,0,0
"1784","Armenisa",1,0,0,1,0,0
"1785","Armin",3,0,0,0.666666666666667,0.333333333333333,0
"1786","Armonie",1,0,0,1,0,0
"1787","Armony",1,0,0,1,0,0
"1788","Arnal",2,0,0,0.5,0,0.5
"1789","Arnau",1,0,0,1,0,0
"1790","Arnaud",67,0.149253731343284,0.253731343283582,0.26865671641791,0.164179104477612,0.164179104477612
"1791","Arnaud-Marie-Roch-Pierre",1,0,0,0,1,0
"1792","Arnault",4,0,0.25,0,0.5,0.25
"1793","Arnela",1,0,0,1,0,0
"1794","Arno",26,0.0769230769230769,0.230769230769231,0.153846153846154,0.230769230769231,0.307692307692308
"1795","Arnol",1,0,0,0,0,1
"1796","Arnold",1,1,0,0,0,0
"1797","Arnould",5,0,0.4,0.2,0,0.4
"1798","Arnoult",3,0.333333333333333,0.333333333333333,0,0.333333333333333,0
"1799","Arnous",1,0,1,0,0,0
"1800","Arnoux",1,1,0,0,0,0
"1801","Aro",2,1,0,0,0,0
"1802","Arokiaraj",1,0,0,0,1,0
"1803","Aroman",1,0,0,0,1,0
"1804","Aron",22,0.227272727272727,0.227272727272727,0.318181818181818,0.0909090909090909,0.136363636363636
"1805","Arona",1,0,1,0,0,0
"1806","Arone",2,0.5,0.5,0,0,0
"1807","Aronn",5,0,0.4,0.6,0,0
"1808","Aroui",1,1,0,0,0,0
"1809","Aroun",1,0,0,1,0,0
"1810","Arouna",1,0,0,1,0,0
"1811","Arquilliere",1,1,0,0,0,0
"1812","Arramendy",1,0,0,1,0,0
"1813","Arrechea",1,0,0,1,0,0
"1814","Arribe",1,0,0,1,0,0
"1815","Arroyo",1,0,1,0,0,0
"1816","Arsalane",1,0,1,0,0,0
"1817","Arsati",1,0,0,1,0,0
"1818","Arselane",1,0,1,0,0,0
"1819","Arsen",5,0.2,0,0.8,0,0
"1820","Arsene",9,0.111111111111111,0.222222222222222,0.444444444444444,0.111111111111111,0.111111111111111
"1821","Arshan",1,0,0,1,0,0
"1822","Arshiya",1,0,0,1,0,0
"1823","Arsim",1,0,0,1,0,0
"1824","Arsinoe",3,0,0,0,1,0
"1825","Arslane",1,0,0,0,0,1
"1826","Arsoiti",2,0,0,1,0,0
"1827","Arsène",48,0.0833333333333333,0.208333333333333,0.270833333333333,0.25,0.1875
"1828","Arsénii",1,0,0,1,0,0
"1829","Art",1,0,0,1,0,0
"1830","Arteaga",1,0,0,0,1,0
"1831","Artem",5,0,0.4,0.2,0.2,0.2
"1832","Artemi",1,0,0,1,0,0
"1833","Artemis",1,0,0,1,0,0
"1834","Arthaud",1,0,0,0,0,1
"1835","Arthur",1330,0.0984962406015038,0.215789473684211,0.28796992481203,0.261654135338346,0.13609022556391
"1836","Arthus",6,0,0.166666666666667,0.166666666666667,0.666666666666667,0
"1837","Arthwr",1,0,0,0,1,0
"1838","Artigaut",1,0,0,1,0,0
"1839","Artigues",4,0,0.25,0.5,0,0.25
"1840","Artiom",2,0.5,0,0.5,0,0
"1841","Artion",2,0,1,0,0,0
"1842","Artour",1,0,0,1,0,0
"1843","Artur",9,0,0.555555555555556,0.111111111111111,0.111111111111111,0.222222222222222
"1844","Arturo",2,0,0,0.5,0.5,0
"1845","Artus",7,0,0.142857142857143,0,0.714285714285714,0.142857142857143
"1846","Artyem",2,0,0,1,0,0
"1847","Artyom",1,0,0,0,0,1
"1848","Artémis",1,0,0,0,0,1
"1849","Arun",1,0,0,1,0,0
"1850","Arvernie",1,1,0,0,0,0
"1851","Arvidakhbileg",1,0,1,0,0,0
"1852","Arvin",2,0,0.5,0.5,0,0
"1853","Arwa",8,0,0.25,0.25,0.375,0.125
"1854","Arwen",25,0.04,0.16,0.32,0.24,0.24
"1855","Arwen-Jo",1,0,0,1,0,0
"1856","Arwenn",7,0.285714285714286,0.142857142857143,0,0.571428571428571,0
"1857","Arwën",1,1,0,0,0,0
"1858","Arya",4,0,0.25,0,0.5,0.25
"1859","Aryame",1,0,0,1,0,0
"1860","Aryan",1,0,1,0,0,0
"1861","Aryanne",1,1,0,0,0,0
"1862","Arzamendia",1,0,1,0,0,0
"1863","Arzhel",1,1,0,0,0,0
"1864","Arzhela",2,0,0,0.5,0,0.5
"1865","Arzhur",1,0,0,0,1,0
"1866","Arzhêla",1,0,0,0,1,0
"1867","Arzika",1,0,1,0,0,0
"1868","Asad",1,0,0,1,0,0
"1869","Asael",1,0,0,0,0,1
"1870","Asaendi",1,0,0,1,0,0
"1871","Asaël",1,0,0,1,0,0
"1872","Ascencao",1,0,0,1,0,0
"1873","Asciak",1,0,0,1,0,0
"1874","Asena",1,0,0,0,1,0
"1875","Aserino",1,1,0,0,0,0
"1876","Aset",1,0,0,1,0,0
"1877","Ashanti",2,0,0,1,0,0
"1878","Asharie",1,0,1,0,0,0
"1879","Ashkhan",1,0,0,0,1,0
"1880","Ashlane",1,0,1,0,0,0
"1881","Ashley",43,0.0930232558139535,0.325581395348837,0.348837209302326,0.186046511627907,0.0465116279069767
"1882","Ashmika",1,0,0,1,0,0
"1883","Ashmiya",1,0,0,0,0,1
"1884","Ashna",2,0.5,0,0,0.5,0
"1885","Ashot",3,0.666666666666667,0,0.333333333333333,0,0
"1886","Ashraqat",1,1,0,0,0,0
"1887","Ashton",2,0,0,0.5,0,0.5
"1888","Ashvika",2,0,0.5,0.5,0,0
"1889","Ashwin",1,0,0,0,1,0
"1890","Ashyma",1,1,0,0,0,0
"1891","Asia",4,0.25,0.25,0.25,0.25,0
"1892","Asiain",1,0,0,0,1,0
"1893","Asilis",1,0,1,0,0,0
"1894","Asilys",1,0,0,1,0,0
"1895","Asim",1,1,0,0,0,0
"1896","Asiya",3,0,0.666666666666667,0.333333333333333,0,0
"1897","Asiye",1,0,1,0,0,0
"1898","Asja",2,0,1,0,0,0
"1899","Asjad",2,0.5,0,0,0,0.5
"1900","Askhab",1,1,0,0,0,0
"1901","Aslan",3,0.333333333333333,0.333333333333333,0.333333333333333,0,0
"1902","Aslane",1,0,1,0,0,0
"1903","Asli",4,0.5,0.25,0.25,0,0
"1904","Asma",49,0.285714285714286,0.244897959183673,0.204081632653061,0.204081632653061,0.0612244897959184
"1905","Asmaa",8,0.125,0.25,0.25,0.125,0.25
"1906","Asmae",6,0,0.666666666666667,0,0.166666666666667,0.166666666666667
"1907","Asmahane",2,0,0.5,0,0,0.5
"1908","Asmaou",1,0,1,0,0,0
"1909","Asmar",1,0,0,1,0,0
"1910","Asmaâ",1,0,1,0,0,0
"1911","Asmin",1,1,0,0,0,0
"1912","Asmine",1,0,1,0,0,0
"1913","Asmâ",1,0,0,1,0,0
"1914","Asngar",1,0,1,0,0,0
"1915","Aspasie",1,0,0,0,0,1
"1916","Aspirot",1,0,0,0,1,0
"1917","Asprilla",1,0,0,0,0,1
"1918","Asrare",1,0,1,0,0,0
"1919","Assa",1,0,0,1,0,0
"1920","Assad",4,0.5,0.25,0.25,0,0
"1921","Assala",1,0,0,1,0,0
"1922","Assane",2,0,0,1,0,0
"1923","Assang",1,0,0,0,1,0
"1924","Assata",1,1,0,0,0,0
"1925","Asseko",1,0,1,0,0,0
"1926","Asselin",1,0,0,1,0,0
"1927","Assem",1,0,0,0,0,1
"1928","Assema",2,0,0,1,0,0
"1929","Assetou",1,0,1,0,0,0
"1930","Assi",1,0,1,0,0,0
"1931","Assia",109,0.220183486238532,0.211009174311927,0.284403669724771,0.174311926605505,0.110091743119266
"1932","Assia-Diarietou",1,0,0,0,1,0
"1933","Assian",1,1,0,0,0,0
"1934","Assiatou",2,0.5,0,0,0.5,0
"1935","Assie",1,0,0,0,1,0
"1936","Assil",6,0.166666666666667,0.5,0.333333333333333,0,0
"1937","Assila",1,0,0,0,1,0
"1938","Assim",2,0,0.5,0.5,0,0
"1939","Assimahane",1,1,0,0,0,0
"1940","Assinate",1,1,0,0,0,0
"1941","Assioui",1,0,0,1,0,0
"1942","Assis",1,1,0,0,0,0
"1943","Assiya",5,0.4,0.6,0,0,0
"1944","Assiye",1,0,0,1,0,0
"1945","Assma",2,0,0.5,0,0.5,0
"1946","Assouad",1,0,0,1,0,0
"1947","Assouan",1,0,1,0,0,0
"1948","Assouman",1,0,0,1,0,0
"1949","Assunção",1,0,1,0,0,0
"1950","Assya",24,0.333333333333333,0.25,0.208333333333333,0.0833333333333333,0.125
"1951","Assyam",1,1,0,0,0,0
"1952","Assyan",1,0,0,1,0,0
"1953","Assyle",1,0,0,1,0,0
"1954","Assïa",1,1,0,0,0,0
"1955","Asta",2,0,0,0,0.5,0.5
"1956","Astan",1,0,0,0,0,1
"1957","Astasio",1,0,0,1,0,0
"1958","Asten",1,0,1,0,0,0
"1959","Asteria",1,0,0,0,1,0
"1960","Aston",3,0.333333333333333,0.333333333333333,0.333333333333333,0,0
"1961","Astor",2,0,0,0,1,0
"1962","Astori",1,0,0,1,0,0
"1963","Astou",4,0,0.25,0.5,0.25,0
"1964","Astrance",1,0,0,0,0,1
"1965","Astree",1,0,0,0,0,1
"1966","Astrid",37,0.0540540540540541,0.189189189189189,0.297297297297297,0.162162162162162,0.297297297297297
"1967","Astride",2,0,0,0,1,0
"1968","Astrée",1,0,1,0,0,0
"1969","Asu-Ela",2,0,0,0,1,0
"1970","Asvelli",1,0,0,0,1,0
"1971","Asviga",1,0,0,0,1,0
"1972","Asya",24,0.25,0.25,0.25,0.125,0.125
"1973","Ata-Allah",1,1,0,0,0,0
"1974","Atakhan",1,1,0,0,0,0
"1975","Atanasijevic",1,1,0,0,0,0
"1976","Atandi",1,1,0,0,0,0
"1977","Atangana",1,0,1,0,0,0
"1978","Ateba",2,0,0,0.5,0.5,0
"1979","Atem",1,0,0,1,0,0
"1980","Ates",1,0,1,0,0,0
"1981","Atesh",1,0,0,1,0,0
"1982","Athanase",1,0,0,0,0,1
"1983","Athanassakis",1,0,0,0,0,1
"1984","Athanaël",2,0,0.5,0.5,0,0
"1985","Athanaïs",1,0,0,0,0,1
"1986","Athaya",1,1,0,0,0,0
"1987","Athena",3,0,0,1,0,0
"1988","Athenais",3,0,0.333333333333333,0.333333333333333,0.333333333333333,0
"1989","Athenaïs",4,0,0.75,0,0,0.25
"1990","Athia",1,0,1,0,0,0
"1991","Athina",1,0,0,1,0,0
"1992","Athman",1,0,0,1,0,0
"1993","Athoumani",1,0,1,0,0,0
"1994","Athraa",1,0,0,0,0,1
"1995","Athéna",4,0.25,0.5,0.25,0,0
"1996","Athénaïs",27,0.222222222222222,0.111111111111111,0.333333333333333,0.296296296296296,0.037037037037037
"1997","Atia",2,0,0,0,1,0
"1998","Atilla",2,0,0,1,0,0
"1999","Atiya",1,0,1,0,0,0
"2000","Atmane",1,0,1,0,0,0
"2001","Atocha",1,1,0,0,0,0
"2002","Atseul",1,0,1,0,0,0
"2003","Atta",1,1,0,0,0,0
"2004","Attaher",1,1,0,0,0,0
"2005","Attaheri",1,0,1,0,0,0
"2006","Attali",1,0,0,0,1,0
"2007","Attard",1,0,0,0,1,0
"2008","Attia",1,1,0,0,0,0
"2009","Attilio",2,0,0,1,0,0
"2010","Attou",1,0,1,0,0,0
"2011","Attoumane",1,0,0,0,0,1
"2012","Atzo",1,0,0,0,0,1
"2013","Aubane",17,0,0.235294117647059,0.117647058823529,0.352941176470588,0.294117647058824
"2014","Aubard",1,0,1,0,0,0
"2015","Aube",1,0,0,0,0,1
"2016","Aubelyne",1,0,1,0,0,0
"2017","Aubert",5,0,0.2,0.2,0,0.6
"2018","Aubertin",1,1,0,0,0,0
"2019","Aubery",1,0,0,1,0,0
"2020","Aubin",80,0.075,0.1625,0.3625,0.225,0.175
"2021","Aubineau",1,0,1,0,0,0
"2022","Aubrina",1,1,0,0,0,0
"2023","Aubry",5,0.4,0.2,0.2,0.2,0
"2024","Aubrée",1,0,0,0,0,1
"2025","Aucherie",1,0,0,0,0,1
"2026","Aucélia",1,0,0,0,1,0
"2027","Audace",2,1,0,0,0,0
"2028","Aude",48,0.0833333333333333,0.0625,0.270833333333333,0.270833333333333,0.3125
"2029","Aude-Bathilde",1,0,0,0,1,0
"2030","Audelya",1,1,0,0,0,0
"2031","Audibert",1,0,0,1,0,0
"2032","Audiger",1,0,0,1,0,0
"2033","Audin",1,0,0,1,0,0
"2034","Audoin",1,0,1,0,0,0
"2035","Audonnet",1,0,0,1,0,0
"2036","Audran",6,0.5,0,0.333333333333333,0,0.166666666666667
"2037","Audren",1,0,0,1,0,0
"2038","Audrey",61,0.0491803278688525,0.19672131147541,0.377049180327869,0.213114754098361,0.163934426229508
"2039","Audric",9,0,0.111111111111111,0.333333333333333,0.555555555555556,0
"2040","Audrick",2,0.5,0.5,0,0,0
"2041","Audrie",1,0,0,1,0,0
"2042","Audrina",2,0,0.5,0.5,0,0
"2043","Audry",1,0,1,0,0,0
"2044","Audy",1,1,0,0,0,0
"2045","Audély",1,1,0,0,0,0
"2046","Audélya",1,0,0,1,0,0
"2047","Audéric",1,0,1,0,0,0
"2048","Aufauvre",1,0,1,0,0,0
"2049","Auffray",1,0,0,1,0,0
"2050","Auge",1,0,0,0,1,0
"2051","Augendre",1,0,0,1,0,0
"2052","Auger",1,0,0,1,0,0
"2053","Augereau",1,0,0,0,1,0
"2054","Augier",1,0,0,0,0,1
"2055","Auguste",47,0.148936170212766,0.148936170212766,0.297872340425532,0.276595744680851,0.127659574468085
"2056","Augustin",215,0.0651162790697674,0.176744186046512,0.33953488372093,0.265116279069767,0.153488372093023
"2057","Augustine",39,0.0512820512820513,0.0769230769230769,0.179487179487179,0.230769230769231,0.461538461538462
"2058","Augusto",3,0,1,0,0,0
"2059","Aulanie",1,0,0,1,0,0
"2060","Aulon",1,0,1,0,0,0
"2061","Aulona",1,0,0,0,0,1
"2062","Aulu",1,1,0,0,0,0
"2063","Aumaelle",2,1,0,0,0,0
"2064","Aumjaud",1,0,0,0,0,1
"2065","Aumélia",1,0,0,0,1,0
"2066","Aumélyne",1,1,0,0,0,0
"2067","Auneau",1,1,0,0,0,0
"2068","Auque",1,0,0,0,0,1
"2069","Aura",1,1,0,0,0,0
"2070","Aurane",2,0.5,0,0.5,0,0
"2071","Aure",1,0,0,0,1,0
"2072","Aure-Thaïs",1,0,0,0,1,0
"2073","Auregan",1,0,0,0,1,0
"2074","Auregann",1,0,0,0,0,1
"2075","Aurel",7,0,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286
"2076","Aurele",5,0.4,0,0.2,0,0.4
"2077","Aurelia",4,0.25,0,0,0.25,0.5
"2078","Aurelie",10,0.1,0.1,0.4,0.1,0.3
"2079","Aurelien",30,0.233333333333333,0.0666666666666667,0.233333333333333,0.233333333333333,0.233333333333333
"2080","Aureline",1,0,0,0,1,0
"2081","Auria",1,0,0,1,0,0
"2082","Auriana",2,0.5,0,0.5,0,0
"2083","Auriane",31,0.0967741935483871,0.193548387096774,0.193548387096774,0.354838709677419,0.161290322580645
"2084","Aurianne",2,0,1,0,0,0
"2085","Aurin",1,0,0,0,1,0
"2086","Aurkéna",1,0,0,0,1,0
"2087","Aurlane",1,0,0,0,1,0
"2088","Auronn",1,0,0,1,0,0
"2089","Aurora",2,1,0,0,0,0
"2090","Aurore",78,0.153846153846154,0.166666666666667,0.217948717948718,0.269230769230769,0.192307692307692
"2091","Auryan",1,1,0,0,0,0
"2092","Aurèle",23,0.0434782608695652,0.0434782608695652,0.347826086956522,0.217391304347826,0.347826086956522
"2093","Auréa",3,0,0.333333333333333,0,0.666666666666667,0
"2094","Auréane",1,1,0,0,0,0
"2095","Auréann",1,0,0,0,0,1
"2096","Aurégane",3,0,0.666666666666667,0,0.333333333333333,0
"2097","Aurélia",16,0.0625,0.375,0.25,0.25,0.0625
"2098","Aurélian",2,0,0.5,0,0.5,0
"2099","Auréliane",2,0,0,0,0.5,0.5
"2100","Aurélie",19,0.157894736842105,0.105263157894737,0.315789473684211,0.315789473684211,0.105263157894737
"2101","Aurélien",101,0.108910891089109,0.217821782178218,0.287128712871287,0.247524752475248,0.138613861386139
"2102","Auréline",2,0,0,0.5,0.5,0
"2103","Ausmen",2,0,1,0,0,0
"2104","Aussandon",1,1,0,0,0,0
"2105","Aussillou",1,1,0,0,0,0
"2106","Austin",2,0,0,0.5,0.5,0
"2107","Autany",1,0,0,1,0,0
"2108","Autin",1,1,0,0,0,0
"2109","Automne",4,0,0.25,0.25,0.5,0
"2110","Auvray",1,0,0,0,0,1
"2111","Auxane",17,0.0588235294117647,0.294117647058824,0.117647058823529,0.294117647058824,0.235294117647059
"2112","Auxence",19,0.157894736842105,0.157894736842105,0.210526315789474,0.368421052631579,0.105263157894737
"2113","Auxens",1,0,0,0,1,0
"2114","Auzi",1,0,1,0,0,0
"2115","Ava",45,0.0222222222222222,0.222222222222222,0.222222222222222,0.311111111111111,0.222222222222222
"2116","Ava-Maria",1,0,0,1,0,0
"2117","Avachine",1,0,1,0,0,0
"2118","Avakian",1,0,1,0,0,0
"2119","Avend",1,0,0,1,0,0
"2120","Avesque",1,0,0,0,1,0
"2121","Avidan",1,0,0,0,1,0
"2122","Avidor",1,1,0,0,0,0
"2123","Avila",1,0,0,1,0,0
"2124","Avilanagno",1,0,1,0,0,0
"2125","Avisse",1,0,0,1,0,0
"2126","Avraham",1,1,0,0,0,0
"2127","Avril",6,0.166666666666667,0,0.333333333333333,0.333333333333333,0.166666666666667
"2128","Avélina",1,0,1,0,0,0
"2129","Avélyta",2,1,0,0,0,0
"2130","Avéna",1,0,0,1,0,0
"2131","Avénaïgue",1,0,1,0,0,0
"2132","Awa",13,0,0.230769230769231,0.384615384615385,0.153846153846154,0.230769230769231
"2133","Awab",1,0,0,0,0,1
"2134","Awad",1,0,0,0,0,1
"2135","Awalh",1,0,0,0,1,0
"2136","Awen",21,0,0.0952380952380952,0.428571428571429,0.19047619047619,0.285714285714286
"2137","Awena",20,0.05,0.25,0.25,0.2,0.25
"2138","Awene",1,0,1,0,0,0
"2139","Awenn",2,0.5,0,0.5,0,0
"2140","Aweyna",1,0,1,0,0,0
"2141","Awéna",1,0,0,1,0,0
"2142","Axel",861,0.127758420441347,0.259001161440186,0.310104529616725,0.202090592334495,0.101045296167247
"2143","Axele",1,0,1,0,0,0
"2144","Axeline",1,1,0,0,0,0
"2145","Axelle",168,0.0476190476190476,0.196428571428571,0.291666666666667,0.261904761904762,0.202380952380952
"2146","Axelle-Rose",1,0,0,1,0,0
"2147","Axil",1,0,0,0,1,0
"2148","Axl",1,0,0,1,0,0
"2149","Axton",1,0,1,0,0,0
"2150","Axèle",1,0,0,0,1,0
"2151","Axële",1,0,0,0,1,0
"2152","Aya",131,0.198473282442748,0.213740458015267,0.290076335877863,0.183206106870229,0.114503816793893
"2153","Aya-Ferdawse",1,1,0,0,0,0
"2154","Ayaan",2,0.5,0,0.5,0,0
"2155","Ayaat",1,0,0,1,0,0
"2156","Ayach",2,1,0,0,0,0
"2157","Ayad",3,0.333333333333333,0.333333333333333,0,0.333333333333333,0
"2158","Ayadi",1,1,0,0,0,0
"2159","Ayah",3,0.333333333333333,0.333333333333333,0,0.333333333333333,0
"2160","Ayala-Cayuela",1,0,0,0,1,0
"2161","Ayalah",1,1,0,0,0,0
"2162","Ayaman",1,1,0,0,0,0
"2163","Ayan",4,0.25,0.5,0.25,0,0
"2164","Ayana",10,0,0.3,0.5,0.1,0.1
"2165","Ayanah",1,0,0,0,0,1
"2166","Ayane",3,0.333333333333333,0.333333333333333,0.333333333333333,0,0
"2167","Ayangma",1,1,0,0,0,0
"2168","Ayann",3,0.333333333333333,0,0.333333333333333,0.333333333333333,0
"2169","Ayanna",1,1,0,0,0,0
"2170","Ayannah",1,0,0,1,0,0
"2171","Ayano",1,0,1,0,0,0
"2172","Ayardine",1,0,0,1,0,0
"2173","Ayari",2,0,0,1,0,0
"2174","Ayat",7,0.428571428571429,0.285714285714286,0.285714285714286,0,0
"2175","Ayate",2,0,0,0,0,1
"2176","Ayaz",13,0.307692307692308,0.461538461538462,0.0769230769230769,0.153846153846154,0
"2177","Aybala",2,1,0,0,0,0
"2178","Ayca",1,0,0,1,0,0
"2179","Ayda",1,0,0,0,0,1
"2180","Aydan",24,0.166666666666667,0.208333333333333,0.458333333333333,0.166666666666667,0
"2181","Aydann",3,0.333333333333333,0,0.333333333333333,0.333333333333333,0
"2182","Ayden",5,0,0.4,0.2,0.4,0
"2183","Ayebi",1,0,1,0,0,0
"2184","Ayede",1,0,0,1,0,0
"2185","Ayel-Pierre",1,1,0,0,0,0
"2186","Ayesha",1,0,1,0,0,0
"2187","Ayham",3,0,0.666666666666667,0,0.333333333333333,0
"2188","Ayhan",1,1,0,0,0,0
"2189","Ayhssan",1,0,0,1,0,0
"2190","Ayiana",1,0,1,0,0,0
"2191","Ayianna",1,0,0,1,0,0
"2192","Ayla",12,0.166666666666667,0.0833333333333333,0.166666666666667,0.333333333333333,0.25
"2193","Aylan",8,0.25,0.375,0.25,0,0.125
"2194","Ayleen",8,0.125,0.25,0.5,0,0.125
"2195","Ayley",1,1,0,0,0,0
"2196","Aylie",1,0,0,0,1,0
"2197","Aylin",28,0.25,0.178571428571429,0.285714285714286,0.178571428571429,0.107142857142857
"2198","Aylina",2,1,0,0,0,0
"2199","Ayline",12,0,0.25,0.416666666666667,0.25,0.0833333333333333
"2200","Ayliz",2,0.5,0,0,0,0.5
"2201","Ayman",24,0.333333333333333,0.291666666666667,0.166666666666667,0.208333333333333,0
"2202","Aymane",23,0.217391304347826,0.434782608695652,0.173913043478261,0.130434782608696,0.0434782608695652
"2203","Aymane-Zidane",1,1,0,0,0,0
"2204","Aymann",1,0,0,1,0,0
"2205","Aymar",1,0,1,0,0,0
"2206","Aymara",1,0,0,1,0,0
"2207","Aymeline",1,0,0,1,0,0
"2208","Aymen",45,0.355555555555556,0.266666666666667,0.155555555555556,0.222222222222222,0
"2209","Aymene",1,0,1,0,0,0
"2210","Aymeric",108,0.138888888888889,0.148148148148148,0.259259259259259,0.296296296296296,0.157407407407407
"2211","Aymerick",22,0.409090909090909,0.136363636363636,0.181818181818182,0.181818181818182,0.0909090909090909
"2212","Aymerik",1,0,0,0,0,1
"2213","Aymie",3,0.333333333333333,0,0,0.666666666666667,0
"2214","Aymonin",1,0,0,1,0,0
"2215","Aymân-El-Ayas",1,0,0,1,0,0
"2216","Aymé",1,0,0,0,1,0
"2217","Ayna",2,0.5,0.5,0,0,0
"2218","Aynaou",1,1,0,0,0,0
"2219","Aynna",1,0,1,0,0,0
"2220","Aynur",1,0,0,1,0,0
"2221","Ayo",1,0,0,1,0,0
"2222","Ayofemi",1,0,1,0,0,0
"2223","Ayomide",1,0,0,0,1,0
"2224","Ayoub",82,0.292682926829268,0.304878048780488,0.219512195121951,0.121951219512195,0.0609756097560976
"2225","Ayoube",1,0,0,0,1,0
"2226","Ayoun",1,0,1,0,0,0
"2227","Ayour",1,0,1,0,0,0
"2228","Ayronn",1,1,0,0,0,0
"2229","Ayrton",3,0.666666666666667,0,0.333333333333333,0,0
"2230","Ayse",4,0,0.25,0.5,0.25,0
"2231","Ayse-Ceren",1,0,0,0,1,0
"2232","Aysegul",1,0,1,0,0,0
"2233","Aysel",1,0,1,0,0,0
"2234","Aysema",1,0,1,0,0,0
"2235","Aysenaz",1,0,0,1,0,0
"2236","Aysenur",2,0.5,0,0.5,0,0
"2237","Aysima",3,0,0.333333333333333,0,0.666666666666667,0
"2238","Aysser",1,0,0,0,1,0
"2239","Ayssima",1,0,0,1,0,0
"2240","Aysu",1,0,0,0,1,0
"2241","Aytan",1,0,0,0,1,0
"2242","Ayten",1,0,1,0,0,0
"2243","Aytona",1,0,0,0,0,1
"2244","Aytug",1,1,0,0,0,0
"2245","Aywenn",2,0.5,0.5,0,0,0
"2246","Azaan",1,0,1,0,0,0
"2247","Azad",6,0.166666666666667,0.166666666666667,0.666666666666667,0,0
"2248","Azaiz",1,0,1,0,0,0
"2249","Azalia",1,1,0,0,0,0
"2250","Azalys",3,0,1,0,0,0
"2251","Azaléa",1,0,0,0,1,0
"2252","Azar",1,0,0,1,0,0
"2253","Azaria",2,0,0.5,0.5,0,0
"2254","Azarria",1,0,0,1,0,0
"2255","Aze",2,0,0,0,1,0
"2256","Azedine",1,0,1,0,0,0
"2257","Azeem",1,0,1,0,0,0
"2258","Azelia",2,0.5,0.5,0,0,0
"2259","Azelie",2,0,0,0.5,0,0.5
"2260","Azelina",1,1,0,0,0,0
"2261","Azeline",2,0,0,0.5,0,0.5
"2262","Azeliz",1,0,0,1,0,0
"2263","Azelle",1,0,0,0,0,1
"2264","Azelma",1,1,0,0,0,0
"2265","Azely",1,0,0,1,0,0
"2266","Azelya",1,1,0,0,0,0
"2267","Azelys",1,0,0,0,0,1
"2268","Azenor",4,0.25,0,0.75,0,0
"2269","Azevedo",6,0.166666666666667,0.5,0,0.333333333333333,0
"2270","Azhar",1,0,0,0,1,0
"2271","Aziel",1,0,1,0,0,0
"2272","Azilis",10,0.1,0.3,0.4,0.1,0.1
"2273","Aziliz",16,0.125,0.25,0.25,0.25,0.125
"2274","Azilys",10,0,0.3,0.4,0,0.3
"2275","Azilïs",1,0,0,1,0,0
"2276","Azim",2,1,0,0,0,0
"2277","Azirar",1,0,1,0,0,0
"2278","Aziz",9,0.222222222222222,0.444444444444444,0.111111111111111,0.111111111111111,0.111111111111111
"2279","Azjargal",1,1,0,0,0,0
"2280","Azna",1,1,0,0,0,0
"2281","Azou",4,0.5,0.5,0,0,0
"2282","Azouagh",2,0,0.5,0,0,0.5
"2283","Azouaoui",2,1,0,0,0,0
"2284","Azra",9,0.111111111111111,0.333333333333333,0.111111111111111,0.222222222222222,0.222222222222222
"2285","Azrah",1,0,0,1,0,0
"2286","Azucena",1,0,0,0,0,1
"2287","Azucéna",1,0,0,1,0,0
"2288","Azul",1,0,0,0,1,0
"2289","Azur",3,0.333333333333333,0.333333333333333,0,0.333333333333333,0
"2290","Azylis",2,0.5,0,0.5,0,0
"2291","Azza",1,0,1,0,0,0
"2292","Azzaoui",1,0,0,1,0,0
"2293","Azze",1,1,0,0,0,0
"2294","Azzedine",2,0.5,0,0.5,0,0
"2295","Azzem",1,0,0,1,0,0
"2296","Azzio",1,0,0,0,1,0
"2297","Azzopardi",1,0,0,1,0,0
"2298","Azzouz",3,0.666666666666667,0,0,0.333333333333333,0
"2299","Azzuan",1,0,0,1,0,0
"2300","Azzédine",2,1,0,0,0,0
"2301","Azé",1,1,0,0,0,0
"2302","Azélia",2,0,0,0,1,0
"2303","Azélie",10,0.1,0.2,0.1,0.5,0.1
"2304","Azéline",1,0,1,0,0,0
"2305","Azélis",1,0,1,0,0,0
"2306","Azély",1,0,1,0,0,0
"2307","Azélys",1,0,0,1,0,0
"2308","Azémia",1,0,1,0,0,0
"2309","Azéna",1,0,1,0,0,0
"2310","Azénor",1,0,0,1,0,0
